Url,RId,SId,LTId,TTId,LUId,Timestamp,Level,Server,Ip,Thread,Logger,Message,Exception,UserAgent
,ce85c3cb-e5f7-4dc2-b235-909860547743,13366.424537,13365,13365,310799,2025-07-09T09:11:06.887Z,INFO,WebApi,10.100.173.174,274,o9.Framework.Common.Logging.FrameworkLogger,WebApi received the request: GET /api/v2/uiconfig/layout,,kibo
,26da38f3-c8c9-4374-9204-a6c10e773715,13366.424537,13365,13365,310799,2025-07-09T09:11:06.890Z,INFO,WebApi,10.100.165.169,448,o9.Framework.Common.Logging.FrameworkLogger,WebApi received the request: GET /api/crud/tenants/13365/v1/alert/reportdigests,,kibo
,26da38f3-c8c9-4374-9204-a6c10e773715,13366.424537,13365,13365,310799,2025-07-09T09:11:06.899Z,INFO,WebApi,10.100.165.169,144,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/crud/tenants/13365/v1/alert/reportdigests in : 9ms with status : OK,,kibo
,d72d9a3b-bf18-4aa8-a544-72e992811a06,13366.424537,13365,13365,310799,2025-07-09T09:11:06.905Z,INFO,WebApi,10.100.173.174,181,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/crud/tenants/13365/memberRelationshipTypes in : 19ms with status : OK,,kibo
,4e11d776-0708-4bce-888c-08bc9fec1e30,13366.424537,13365,13365,310799,2025-07-09T09:11:06.986Z,INFO,WebApi,10.100.165.169,283,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/crud/tenants/13365/dimensionswithtranslations/en-US in : 103ms with status : OK,,kibo
,ce85c3cb-e5f7-4dc2-b235-909860547743,13366.424537,13365,13365,310799,2025-07-09T09:11:08.110Z,INFO,WebApi,10.100.173.174,166,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/v2/uiconfig/layout in : 1222ms with status : OK,,kibo
,014012ea-9692-403f-8a60-a8bf6d98ce84,13366.424537,13365,13365,310799,2025-07-09T09:11:12.971Z,INFO,WebApi,10.100.165.169,293,o9.Framework.Common.Logging.FrameworkLogger,WebApi received the request: GET /api/crud/tenants/13365/widgetdefinitions,,kibo
,ebdd164a-bb95-4e36-b9a5-4d40a05ce9d0,,13365,13365,310799,2025-07-09T09:11:13.134Z,INFO,o9.MicroService.Scheduling,10.100.174.3,153,o9.Framework.Logging.Loggers.FrameworkLogger,Received GET on /api/notifications. RequestType: Regular,,
,ebdd164a-bb95-4e36-b9a5-4d40a05ce9d0,,13365,13365,310799,2025-07-09T09:11:13.149Z,INFO,o9.MicroService.Scheduling,10.100.174.3,185,o9.Framework.Logging.Loggers.FrameworkLogger,Completed GET on /api/notifications. in 15 ms,,
,c3a9b5d1-fea5-4ac9-b0b0-22c6d3b12279,13366.424537,13365,13365,310799,2025-07-09T09:11:13.269Z,INFO,WebApi,10.100.165.169,293,o9.Framework.Common.Logging.FrameworkLogger,WebApi received the request: GET /api/crud/tenants/lsconfig/,,kibo
,c3a9b5d1-fea5-4ac9-b0b0-22c6d3b12279,13366.424537,13365,13365,310799,2025-07-09T09:11:13.296Z,INFO,WebApi,10.100.165.169,283,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/crud/tenants/lsconfig/ in : 12ms with status : OK,,kibo
,014012ea-9692-403f-8a60-a8bf6d98ce84,13366.424537,13365,13365,310799,2025-07-09T09:11:14.306Z,INFO,WebApi,10.100.165.169,392,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/crud/tenants/13365/widgetdefinitions in : 1346ms with status : OK,,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.331Z,INFO,WebApi,10.100.173.174,130,o9.Framework.Common.Logging.FrameworkLogger,WebApi received the request: PUT /api/crud/tenants/lsconfig/5620,,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.356Z,INFO,WebApi,10.100.173.174,242,o9.Framework.Common.Logging.FrameworkLogger,FrameworkHttpClient would send the request to URI - http://localhost:9876/api/tenants/13365/deploy/liveserver?action=Start,,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.361Z,INFO,WebApi,10.100.173.174,336,o9.Framework.Common.Logging.FrameworkLogger,WebApi received the request: POST /api/tenants/13365/deploy/liveserver,,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.378Z,INFO,WebApi,10.100.173.174,30,o9.Framework.Common.Logging.FrameworkLogger,Received LS Action: Start for tenant id : 13365.,,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.388Z,INFO,WebApi,10.100.173.174,150,o9.Framework.Common.Logging.FrameworkLogger,Action : start received.,,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.408Z,INFO,WebApi,10.100.173.174,177,o9.Framework.Common.Logging.FrameworkLogger," pipelineAction: GRAPHCUBE_START| payload: {
  ""TenantId"": 13365,
  ""ActionId"": ""7d83dbac-a62b-4d69-9299-12f8b6709157"",
  ""ParentWorkFlowId"": """",
  ""Type"": ""GRAPHCUBE_START""
} published to get executed for actionName: start | actionId : 7d83dbac-a62b-4d69-9299-12f8b6709157 | _parentWorkFlowId : .",,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.408Z,INFO,WebApi,10.100.173.174,270,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/tenants/13365/deploy/liveserver in : 46ms with status : OK,,kibo
,00000000-0000-0000-0000-000000000000,,0,13365,0,2025-07-09T09:11:51.409Z,INFO,LiveServerOperationsService,10.100.173.92,181,o9.Framework.Logging.Loggers.FrameworkLogger,Updating cache of LiveServer instances configuration.,,
,00000000-0000-0000-0000-000000000000,,0,13365,0,2025-07-09T09:11:51.409Z,INFO,LiveServerOperationsService,10.100.165.238,140,o9.Framework.Logging.Loggers.FrameworkLogger,Updating cache of LiveServer instances configuration.,,
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13366.424537,13365,13365,310799,2025-07-09T09:11:51.409Z,INFO,WebApi,10.100.173.174,142,o9.Framework.Common.Logging.FrameworkLogger,WebApi served the request: /api/crud/tenants/lsconfig/5620 in : 78ms with status : OK,,kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13365.436875,13365,13365,310799,2025-07-09T09:11:51.531Z,INFO,WebApi,10.100.173.174,115,o9.Framework.Common.Logging.FrameworkLogger,PublishToKibo LiveServerStatusUpdateEvent: Starting,,Kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13365.436875,13365,13365,310799,2025-07-09T09:11:51.545Z,INFO,WebApi,10.100.173.174,340,o9.Framework.Common.Logging.FrameworkLogger,LS Action: start | ActionId : 7d83dbac-a62b-4d69-9299-12f8b6709157 | Id : 63dbad32-0c85-4303-9e52-1a0bec1bc2f0 | _parentWorkFlowId :  | tenant_name: IntertenantTest1.,,Kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13365.436875,13365,13365,310799,2025-07-09T09:11:51.545Z,INFO,WebApi,10.100.173.174,340,o9.Framework.Common.Logging.FrameworkLogger,Notifying install agent to start standby GraphCubeService for TenantId - 13365,,Kibo
,aa3342b5-9d12-497d-a6ff-5215bcc0a071,13365.436875,13365,13365,310799,2025-07-09T09:11:51.556Z,INFO,WebApi,10.100.173.174,340,o9.Framework.Common.Logging.FrameworkLogger,Live server action executor is triggered for actionId:7d83dbac-a62b-4d69-9299-12f8b6709157 | Type: GraphCube Server Start | Step : GraphCube Server Start.,,Kibo
,,,13365,13365,0,2025-07-09T09:12:01.851Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.Service.ServiceInitializer,ActionId:7d83dbac-a62b-4d69-9299-12f8b6709157,,
,,,13365,13365,0,2025-07-09T09:12:02.161Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,Runtime version: [.NET 8.0.10],,
,,,13365,13365,0,2025-07-09T09:12:02.161Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,Build Version:[1.25.0704.1],,
,,,13365,13365,0,2025-07-09T09:12:02.162Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,GC Latency Mode:[Interactive],,
,,,13365,13365,0,2025-07-09T09:12:02.162Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,Processor Count: [32],,
,,,13365,13365,0,2025-07-09T09:12:02.163Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,EnableConfigParameters: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.164Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,Delta Container:[Spillover],,
,,,13365,13365,0,2025-07-09T09:12:02.164Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,Persistence Mode:[CONCURRENTTREE],,
,,,13365,13365,0,2025-07-09T09:12:02.164Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,BTree2.0 Degree:[15],,
,,,13365,13365,0,2025-07-09T09:12:02.164Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,Member edit replan disabled for dimensions: [Version],,
,,,13365,13365,0,2025-07-09T09:12:02.298Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,MemMgr# IsEnabled: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.298Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,"MemMgr# MaxCapacity: [30 GB, 32212254720 Bytes]",,
,,,13365,13365,0,2025-07-09T09:12:02.298Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,"MemMgr# DynamicCapacityHeadroom: [10 GB, 10737418240 Bytes]",,
,,,13365,13365,0,2025-07-09T09:12:02.298Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,MemMgr# MemoryUsagePollWindow: [60000],,
,,,13365,13365,0,2025-07-09T09:12:02.298Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,MemMgr# EvictionBatchSize: [10],,
,,,13365,13365,0,2025-07-09T09:12:02.299Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,MemMgr# PostCancellationWaitTime: [1000],,
,,,13365,13365,0,2025-07-09T09:12:02.299Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,MemMgr# CapacityRecheckWaitTime: [5000],,
,,,13365,13365,0,2025-07-09T09:12:02.299Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,MemMgr# CapacityRecheckCycles: [5],,
,,,13365,13365,0,2025-07-09T09:12:02.299Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.memory.MemoryManager,MemMgr# MemoryBannerThreshold: [0.9],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,Replan at commit time: [MEASURE_AWARE],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,The app setting [btree: LSM] is deprecated,,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,ACL:[2.0],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,MaxIntersections: [5000000],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,MaxJoinSize: [100000000],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,MaxRowsToSortInMemory: [5000000],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,PropagateNullValues: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,UseOptimizedHigherLevelFileUpload: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.300Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,BackgroundSaveEnabled: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,EnableFastRecovery: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,EnableFastRecovery2: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,CdcUseStreamCompression: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,MaxRowCountInExcelSheet: [1000000],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,PublishAlerts: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,QueryTimeoutMinutes: [15],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,DownloadDataFileCommandTimeoutMinutes: [0],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,CommitReplanStrategy: [MEASUREAWARE],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,SpreadPlan.Optimized: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,DeleteFactDataOnSoftDelete: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,TransactionParallelCommitMaxConcurrency: [4],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,UseACL2.0: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,EnableConfig2: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,StrictRealignmentLogic: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,EnableAutoBlockRuleGenerator: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,AllowTransactionalMemberEdit: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.301Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,MaxAssignmentExecutionConcurrency: [0],,
,,,13365,13365,0,2025-07-09T09:12:02.315Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,"ThreadManagerSetting: [{""IsEnabled"":true}]",,
,,,13365,13365,0,2025-07-09T09:12:02.315Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,RealignmentOverride: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.315Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,RowReuseOptimization: [False],,
,,,13365,13365,0,2025-07-09T09:12:02.315Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,UseSingleTransactionForExecParallel: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.315Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,CollectClrStats: [True],,
,,,13365,13365,0,2025-07-09T09:12:02.316Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.server.Database,"Min/Max # Worker Threads: 100/32767, Min/Max # IO Threads: 100/1000",,
,,,13365,13365,0,2025-07-09T09:12:02.360Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.Service.EsentToLiteDbMigrator,Starting Esent to LiteDb migration...,,
,,,13365,13365,0,2025-07-09T09:12:02.360Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.Service.EsentToLiteDbMigrator,Value of setting [BgSavePersistentStoreTypeKey] is null or empty string and this causes the persistent store to default to Esent. No migration is necessary.,,
,,,13365,13365,0,2025-07-09T09:12:02.704Z,INFO,LiveServer,10.100.165.40,17,o9.GraphCube.concurrency.TransactionCommitEventCoordinator,Started Transaction PostCommitEvent processing thread...,,
,,,13365,13365,0,2025-07-09T09:12:02.705Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.relational.storage.exttblcache.ExtTblCacheManager,Initializing External Table Cache Manager,,
,,,13365,13365,0,2025-07-09T09:12:02.741Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.relational.storage.exttblcache.ExtTblLocalCacheManager,Initializing External Table Local Cache Manager,,
,,,13365,13365,0,2025-07-09T09:12:02.742Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.concurrency.TransactionCommitEventCoordinator,Registering Transaction PostCommitHandler [ExtTblLocalCacheGenerator.TransactionPostCommit],,
,,,13365,13365,0,2025-07-09T09:12:02.745Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.audit.AuditTrailManager,Initializing AuditTrailManager,,
,,,13365,13365,0,2025-07-09T09:12:02.747Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.concurrency.TransactionCommitEventCoordinator,TransactionPostCommitCoordinator startup complete,,
,,,13365,13365,0,2025-07-09T09:12:02.747Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.concurrency.TransactionManager,TransactionManager initialized with CommitSeqNumber = 0,,
,,,13365,13365,0,2025-07-09T09:12:02.747Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.relational.storage.MmapAccessorManager,Initializing MmapAccessorManager...,,
,,,13365,13365,0,2025-07-09T09:12:02.750Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.relational.storage.MmapAccessorConfig,"MmapAccessorManager Configuration: {""ReleaseOnDemand"":true,""AutoReleaseMode"":false,""AutoReleaseIntervalSecs"":3600}",,
,,,13365,13365,0,2025-07-09T09:12:02.751Z,INFO,LiveServer,10.100.165.40,5,o9.Messaging.MQConfiguration,Initializing Message Queue Configuration MQ Host: o9services.gs10003.amazon.o9solutions.net MQContext: RabbitMqContext,,
,,,13365,13365,0,2025-07-09T09:12:02.846Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.alerts.AlertMessageGenerator,Initializing Alerts-Message Generator instance,,
,,,13365,13365,0,2025-07-09T09:12:02.851Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.alerts.AlertsPublishConfiguration,"Alerts Publish Configuration: {""PostCommitAlerts"":true,""AsyncMode"":true,""MaxFileSize"":20971520,""FileFlushIntervalSecs"":30,""BatchSize"":100}",,
,,,13365,13365,0,2025-07-09T09:12:02.887Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.alerts.AlertMessageWriter,Deleted 1 old empty alerts-message files,,
,,,13365,13365,0,2025-07-09T09:12:03.085Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.ha.SettingsValidator,[EnableRemoteScs] settings is false.,,
,,,13365,13365,0,2025-07-09T09:12:03.085Z,INFO,LiveServer,10.100.165.40,5,o9.GraphCube.ha.SettingsValidator,Servicename unavailable.  [EnableFastRecovery2] = false,,
,57563ef2-9d58-42a9-bee7-02de3ae8fae9,13366.424537,13365,13365,310799,2025-07-09T09:12:07.936Z,INFO,WebApi,10.100.165.169,73,o9.Framework.Common.Logging.FrameworkLogger,WebApi received the request: GET /api/db/user/310799/tenants/accessibility,,kibo
